grid, u, T, D, Y_C2H4, Y_H2, Y_H, Y_O2, Y_O, Y_H2O, Y_CO, Y_CO2, Y_OH, Y_HCO, Y_HO2, Y_H2O2, Y_C2H3, Y_C2H2, Y_CH4, Y_CH3, Y_CH2, Y_CH2O, Y_CH2CHO, Y_N2, Qdot
2.811132812500e-02, 3.161462756411e+00, 1.522437377373e+03, 2.202602704740e-01, 1.484537431822e-02, 7.092370934500e-04, 5.710357521674e-05, 1.053897739027e-01, 4.038081198729e-04, 5.689655372228e-02, 5.809977349403e-02, 3.551904138736e-02, 1.021522343505e-03, 1.317292409926e-04, 4.174469167153e-04, 2.579137473879e-05, 3.398275240516e-04, 3.952502399491e-03, 5.519604276402e-04, 5.767617617931e-04, 1.149731371446e-05, 1.517474609226e-03, 4.452161232097e-04, 7.190876043643e-01, 7.201686338391e+09
2.811181640625e-02, 3.167048850666e+00, 1.525024408442e+03, 2.198717716887e-01, 1.472276432002e-02, 7.096588774915e-04, 5.756523562729e-05, 1.050753199375e-01, 4.074784793095e-04, 5.701137674072e-02, 5.822541749487e-02, 3.568669813875e-02, 1.030372263953e-03, 1.319114999380e-04, 4.140295622548e-04, 2.531543099982e-05, 3.420057207603e-04, 3.963041201962e-03, 5.492984368532e-04, 5.759995503922e-04, 1.166988315716e-05, 1.511368146085e-03, 4.425578663625e-04, 7.191061512256e-01, 7.213684571139e+09
2.811230468750e-02, 3.172616765165e+00, 1.527603064063e+03, 2.194858986646e-01, 1.460068473991e-02, 7.100744798681e-04, 5.802828914573e-05, 1.047614772780e-01, 4.111673611596e-04, 5.712575333754e-02, 5.835026491213e-02, 3.585467323707e-02, 1.039270371513e-03, 1.320838580393e-04, 4.106206112310e-04, 2.484512300277e-05, 3.441623516967e-04, 3.973480122391e-03, 5.466235043865e-04, 5.751979900308e-04, 1.184410099808e-05, 1.505213498090e-03, 4.398942156273e-04, 7.191246406310e-01, 7.225378485324e+09
2.811279296875e-02, 3.178166438633e+00, 1.530173322420e+03, 2.191026352037e-01, 1.447913878163e-02, 7.104838834076e-04, 5.849271997437e-05, 1.044482509083e-01, 4.148747497764e-04, 5.723968148480e-02, 5.847431229106e-02, 3.602296445571e-02, 1.048216673084e-03, 1.322463434121e-04, 4.072204734428e-04, 2.438048492955e-05, 3.462969181303e-04, 3.983817768322e-03, 5.439359525126e-04, 5.743573097238e-04, 1.201996372929e-05, 1.499011530617e-03, 4.372255444391e-04, 7.191430717759e-01, 7.236768374986e+09
2.811328125000e-02, 3.183697811026e+00, 1.532735162213e+03, 2.187219651968e-01, 1.435812958994e-02, 7.108870716374e-04, 5.895851228540e-05, 1.041356457560e-01, 4.186006293177e-04, 5.735315918546e-02, 5.859755625929e-02, 3.619156955375e-02, 1.057211171715e-03, 1.323989862247e-04, 4.038295502355e-04, 2.392154788234e-05, 3.484089267610e-04, 3.994052753181e-03, 5.412361041002e-04, 5.734777469326e-04, 1.219746741114e-05, 1.492763114001e-03, 4.345522207232e-04, 7.191614438662e-01, 7.247854556195e+09
2.811376953125e-02, 3.189210823529e+00, 1.535288562663e+03, 2.183438726230e-01, 1.423766025034e-02, 7.112840287898e-04, 5.942565022295e-05, 1.038236666918e-01, 4.223449837420e-04, 5.746618447353e-02, 5.871999352692e-02, 3.636048627603e-02, 1.066253866527e-03, 1.325418186622e-04, 4.004482345063e-04, 2.346833990591e-05, 3.504978899202e-04, 4.004183696629e-03, 5.385242825382e-04, 5.725595474314e-04, 1.237660766808e-05, 1.486469123290e-03, 4.318746069515e-04, 7.191797561178e-01, 7.258637366457e+09
2.811425781250e-02, 3.194705418550e+00, 1.537833503504e+03, 2.179683415495e-01, 1.411773378872e-02, 7.116747398083e-04, 5.989411790511e-05, 1.035123185297e-01, 4.261077968055e-04, 5.757875541421e-02, 5.884162088649e-02, 3.652971235329e-02, 1.075344752629e-03, 1.326748748891e-04, 3.970769107144e-04, 2.302088601241e-05, 3.525633257688e-04, 4.014209224925e-03, 5.358008116599e-04, 5.716029651705e-04, 1.255737968457e-05, 1.480130437995e-03, 4.291930601999e-04, 7.191980077568e-01, 7.269117164155e+09
2.811474609375e-02, 3.200181539718e+00, 1.540369964983e+03, 2.175953561315e-01, 1.399835317112e-02, 7.120591903530e-04, 6.036389942591e-05, 1.032016060267e-01, 4.298890520581e-04, 5.769087010401e-02, 5.896243521304e-02, 3.669924550223e-02, 1.084483821047e-03, 1.327981910135e-04, 3.937159548941e-04, 2.257920820849e-05, 3.546047584919e-04, 4.024127971294e-03, 5.330660156667e-04, 5.706082621387e-04, 1.273977820109e-05, 1.473747941835e-03, 4.265079322079e-04, 7.192161980195e-01, 7.279294328000e+09
2.811523437500e-02, 3.205639131878e+00, 1.542897927856e+03, 2.172249006121e-01, 1.387952130346e-02, 7.124373668060e-04, 6.083497885730e-05, 1.028915338831e-01, 4.336887328381e-04, 5.780252667089e-02, 5.908243346408e-02, 3.686908342565e-02, 1.093671058644e-03, 1.329118050494e-04, 3.903657346729e-04, 2.214332552484e-05, 3.566217184906e-04, 4.033938576278e-03, 5.303202190533e-04, 5.695757082223e-04, 1.292379751035e-05, 1.467322522491e-03, 4.238195694384e-04, 7.192343261526e-01, 7.289169256519e+09
2.811572265625e-02, 3.211078141087e+00, 1.545417373385e+03, 2.168569593217e-01, 1.376124103128e-02, 7.128092562765e-04, 6.130734025091e-05, 1.025821067421e-01, 4.375068222673e-04, 5.791372327440e-02, 5.920161267951e-02, 3.703922381255e-02, 1.102906448040e-03, 1.330157568808e-04, 3.870266092931e-04, 2.171325404803e-05, 3.586137425705e-04, 4.043639688108e-03, 5.275637465324e-04, 5.685055810637e-04, 1.310943145355e-05, 1.460855071350e-03, 4.211283131386e-04, 7.192523914126e-01, 7.298742367547e+09
2.811621093750e-02, 3.216498514611e+00, 1.547928283339e+03, 2.164915166780e-01, 1.364351513950e-02, 7.131748466055e-04, 6.178096764000e-05, 1.022733291901e-01, 4.413433032450e-04, 5.802445810577e-02, 5.931996998162e-02, 3.720966433820e-02, 1.112189967538e-03, 1.331100882244e-04, 3.836989296365e-04, 2.128900695451e-05, 3.605803741262e-04, 4.053229963060e-03, 5.247969229593e-04, 5.673981659174e-04, 1.329667341689e-05, 1.454346483256e-03, 4.184344994018e-04, 7.192703930667e-01, 7.308014097762e+09
2.811669921875e-02, 3.221900200921e+00, 1.550430639986e+03, 2.161285571854e-01, 1.352634635219e-02, 7.135341263712e-04, 6.225584504115e-05, 1.019652057567e-01, 4.451981584409e-04, 5.813472938807e-02, 5.943750257500e-02, 3.738040266430e-02, 1.121521591045e-03, 1.331948425931e-04, 3.803830382536e-04, 2.087059454675e-05, 3.625211633239e-04, 4.062708065818e-03, 5.220200732584e-04, 5.662537555046e-04, 1.348551632815e-05, 1.447797656257e-03, 4.157384592300e-04, 7.192883303918e-01, 7.316984902227e+09
2.811718750000e-02, 3.227283149688e+00, 1.552924426092e+03, 2.157680654354e-01, 1.340973733238e-02, 7.138870848925e-04, 6.273195645604e-05, 1.016577409142e-01, 4.490713702882e-04, 5.824453537628e-02, 5.955420774646e-02, 3.755143643906e-02, 1.130901287999e-03, 1.332700652590e-04, 3.770792693957e-04, 2.045802429159e-05, 3.644356672780e-04, 4.072072669833e-03, 5.192335223482e-04, 5.650726498666e-04, 1.367595265340e-05, 1.441209491355e-03, 4.130405185967e-04, 7.193062026753e-01, 7.325655253956e+09
2.811767578125e-02, 3.232647311779e+00, 1.555409624921e+03, 2.154100261056e-01, 1.329369068185e-02, 7.142337122340e-04, 6.320928587310e-05, 1.013509390782e-01, 4.529629209756e-04, 5.835387435744e-02, 5.967008286490e-02, 3.772276329731e-02, 1.140329023290e-03, 1.333358032172e-04, 3.737879490504e-04, 2.005130086038e-05, 3.663234502268e-04, 4.081322457686e-03, 5.164375950682e-04, 5.638551562162e-04, 1.386797439393e-05, 1.434582892250e-03, 4.103409985099e-04, 7.193240092147e-01, 7.334025643515e+09
2.811816406250e-02, 3.237992639256e+00, 1.557886220230e+03, 2.150544239596e-01, 1.317820894094e-02, 7.145739992098e-04, 6.368781726914e-05, 1.010448046076e-01, 4.568727924390e-04, 5.846274465072e-02, 5.978512538121e-02, 3.789438086063e-02, 1.149804757187e-03, 1.333921051485e-04, 3.705093949804e-04, 1.965042617121e-05, 3.681840837020e-04, 4.090456121445e-03, 5.136326161054e-04, 5.626015887882e-04, 1.406157308329e-05, 1.427918765093e-03, 4.076402150757e-04, 7.193417493177e-01, 7.342096578626e+09
2.811865234375e-02, 3.243319085366e+00, 1.560354196264e+03, 2.147012438469e-01, 1.306329458838e-02, 7.149079373872e-04, 6.416753461095e-05, 1.007393418040e-01, 4.608009663519e-04, 5.857114460755e-02, 5.989933282811e-02, 3.806628673744e-02, 1.159328445262e-03, 1.334390213835e-04, 3.672439167655e-04, 1.925539943292e-05, 3.700171466960e-04, 4.099472363025e-03, 5.108189099215e-04, 5.613122686884e-04, 1.425673978449e-05, 1.421218018232e-03, 4.049384795621e-04, 7.193594223021e-01, 7.349868583806e+09
2.811914062500e-02, 3.248626604541e+00, 1.562813537759e+03, 2.143504707026e-01, 1.294895004114e-02, 7.152355190905e-04, 6.464842185684e-05, 1.004345549124e-01, 4.647474241161e-04, 5.867907261172e-02, 6.001270282003e-02, 3.823847852314e-02, 1.168900038319e-03, 1.334766038656e-04, 3.639918158479e-04, 1.886621719088e-05, 3.718222258244e-04, 4.108369894541e-03, 5.079968006807e-04, 5.599875237413e-04, 1.445346508741e-05, 1.414481561965e-03, 4.022360984624e-04, 7.193770274957e-01, 7.357342200025e+09
2.811962890625e-02, 3.253915152395e+00, 1.565264229935e+03, 2.140020895468e-01, 1.283517765430e-02, 7.155567374040e-04, 6.513046295812e-05, 1.001304481210e-01, 4.687121468514e-04, 5.878652707944e-02, 6.012523305287e-02, 3.841095380021e-02, 1.178519482320e-03, 1.335049061148e-04, 3.607533855794e-04, 1.848287337447e-05, 3.735989154850e-04, 4.117147438673e-03, 5.051666121778e-04, 5.586276883371e-04, 1.465173910626e-05, 1.407710308283e-03, 3.995333735584e-04, 7.193945642369e-01, 7.364517984378e+09
2.812011718750e-02, 3.259184685716e+00, 1.567706258495e+03, 2.136560854843e-01, 1.272197972089e-02, 7.158715861756e-04, 6.561364186054e-05, 9.982702556118e-02, 4.726951153842e-04, 5.889350645946e-02, 6.023692130388e-02, 3.858371013834e-02, 1.188186718312e-03, 1.335239831913e-04, 3.575289112726e-04, 1.810535934616e-05, 3.753468180120e-04, 4.125803729011e-03, 5.023286677670e-04, 5.572331032774e-04, 1.485155147736e-05, 1.400905170628e-03, 3.968306019843e-04, 7.194120318736e-01, 7.371396509790e+09
2.812060546875e-02, 3.264435162463e+00, 1.570139609622e+03, 2.133124437047e-01, 1.260935847181e-02, 7.161800600193e-04, 6.609794250573e-05, 9.952429130768e-02, 4.766963102368e-04, 5.900000923316e-02, 6.034776543139e-02, 3.875674509454e-02, 1.197901682357e-03, 1.335338916596e-04, 3.543186702539e-04, 1.773366395210e-05, 3.770655438272e-04, 4.134337510414e-03, 4.994832902911e-04, 5.558041156200e-04, 1.505289135696e-05, 1.394067063643e-03, 3.941280762891e-04, 7.194294297642e-01, 7.377978364731e+09
2.812109375000e-02, 3.269666541763e+00, 1.572564269976e+03, 2.129711494815e-01, 1.249731607570e-02, 7.164821543181e-04, 6.658334883255e-05, 9.922224937856e-02, 4.807157116146e-04, 5.910603391462e-02, 6.045776337464e-02, 3.893005621325e-02, 1.207664305464e-03, 1.335346895519e-04, 3.511229319198e-04, 1.736777357415e-05, 3.787547115854e-04, 4.142747539359e-03, 4.966308020113e-04, 5.543410785227e-04, 1.525574741932e-05, 1.387196902921e-03, 3.914260844995e-04, 7.194467572770e-01, 7.384264152955e+09
2.812158203125e-02, 3.274878783905e+00, 1.574980226691e+03, 2.126321881722e-01, 1.238585463886e-02, 7.167778652261e-04, 6.706984477836e-05, 9.892090373536e-02, 4.847532993938e-04, 5.921157905067e-02, 6.056691315349e-02, 3.910364102649e-02, 1.217474513516e-03, 1.335264363329e-04, 3.479419577951e-04, 1.700767218330e-05, 3.804139483170e-04, 4.151032584291e-03, 4.937715245381e-04, 5.528443510869e-04, 1.546010785492e-05, 1.380295604763e-03, 3.887249101820e-04, 7.194640137903e-01, 7.390254493260e+09
2.812207031250e-02, 3.280071850339e+00, 1.577387467376e+03, 2.122955452176e-01, 1.227497620519e-02, 7.170671896712e-04, 6.755741428037e-05, 9.862025828310e-02, 4.888090531084e-04, 5.931664322101e-02, 6.067521286821e-02, 3.927749705398e-02, 1.227332227206e-03, 1.335091928633e-04, 3.447760015937e-04, 1.665334139428e-05, 3.820428895653e-04, 4.159191425974e-03, 4.909057787616e-04, 5.513142981997e-04, 1.566596036885e-05, 1.373364085928e-03, 3.860248325042e-04, 7.194811986927e-01, 7.395950019266e+09
2.812255859375e-02, 3.285245703665e+00, 1.579785980107e+03, 2.119612061416e-01, 1.216468275609e-02, 7.173501253566e-04, 6.804604127684e-05, 9.832031687046e-02, 4.928829519360e-04, 5.942122503828e-02, 6.078266069918e-02, 3.945162180324e-02, 1.237237361971e-03, 1.334830213647e-04, 3.416253092816e-04, 1.630476052147e-05, 3.836411795196e-04, 4.167222857831e-03, 4.880338847839e-04, 5.497512903761e-04, 1.587329217945e-05, 1.366403263397e-03, 3.833261262964e-04, 7.194983113824e-01, 7.401351379213e+09
2.812304687500e-02, 3.290400307637e+00, 1.582175753427e+03, 2.116291565510e-01, 1.205497621048e-02, 7.176266707629e-04, 6.853570970829e-05, 9.802108328979e-02, 4.969749746840e-04, 5.952532314808e-02, 6.088925490663e-02, 3.962601276974e-02, 1.247189827921e-03, 1.334479853839e-04, 3.384901191426e-04, 1.596190663578e-05, 3.852084711436e-04, 4.175125686291e-03, 4.851561618512e-04, 5.481557036000e-04, 1.608209001700e-05, 1.359414054120e-03, 3.806290621111e-04, 7.195153512678e-01, 7.406459235777e+09
2.812353515625e-02, 3.295535627151e+00, 1.584556776345e+03, 2.112993821349e-01, 1.194585842469e-02, 7.178968251494e-04, 6.902640351863e-05, 9.772256127727e-02, 5.010850997743e-04, 5.962893622906e-02, 6.099499383032e-02, 3.980066743703e-02, 1.257189529785e-03, 1.334041497576e-04, 3.353706618450e-04, 1.562475462261e-05, 3.867444262997e-04, 4.182898731129e-03, 4.822729282870e-04, 5.465279191657e-04, 1.629234012279e-05, 1.352397374786e-03, 3.779339062832e-04, 7.195323177672e-01, 7.411274265903e+09
2.812402343750e-02, 3.300651628245e+00, 1.586929038331e+03, 2.109718686642e-01, 1.183733119250e-02, 7.181605885554e-04, 6.951810665635e-05, 9.742475451299e-02, 5.052133052286e-04, 5.973206299298e-02, 6.109987588922e-02, 3.997558327686e-02, 1.267236366838e-03, 1.333515805774e-04, 3.322671605114e-04, 1.529327724075e-05, 3.882487158682e-04, 4.190540825805e-03, 4.793845014255e-04, 5.448683235175e-04, 1.650402824816e-05, 1.345354141575e-03, 3.752409209882e-04, 7.195492103086e-01, 7.415797160658e+09
2.812451171875e-02, 3.305748278093e+00, 1.589292529314e+03, 2.106466019918e-01, 1.172939624509e-02, 7.184179618010e-04, 7.001080307552e-05, 9.712766662109e-02, 5.093595686521e-04, 5.983470218476e-02, 6.120389958122e-02, 4.015075774930e-02, 1.277330232849e-03, 1.332903451549e-04, 3.291798307896e-04, 1.496744518208e-05, 3.897210198623e-04, 4.198050817799e-03, 4.764911975469e-04, 5.431773080907e-04, 1.671713965392e-05, 1.338285269925e-03, 3.725503643006e-04, 7.195660283302e-01, 7.420028625098e+09
2.812500000000e-02, 3.310825545001e+00, 1.591647239681e+03, 2.103235680514e-01, 1.162205525107e-02, 7.186689464886e-04, 7.050447673690e-05, 9.683130116987e-02, 5.135238672173e-04, 5.993685258252e-02, 6.130706348273e-02, 4.032618830290e-02, 1.287471016015e-03, 1.332205119869e-04, 3.261088809260e-04, 1.464722713205e-05, 3.911610275375e-04, 4.205427568944e-03, 4.735933318117e-04, 5.414552691511e-04, 1.693165910989e-05, 1.331191674296e-03, 3.698624902503e-04, 7.195827712798e-01, 7.423969378159e+09
2.812548828125e-02, 3.315883398403e+00, 1.593993160272e+03, 2.100027528579e-01, 1.151530981650e-02, 7.189135450027e-04, 7.099911160893e-05, 9.653566167191e-02, 5.177061776474e-04, 6.003851299762e-02, 6.140936624839e-02, 4.050187237481e-02, 1.297658598907e-03, 1.331421507210e-04, 3.230545118398e-04, 1.433258983081e-05, 3.925684374976e-04, 4.212669955757e-03, 4.706912181975e-04, 5.397026076349e-04, 1.714757089459e-05, 1.324074267934e-03, 3.671775488793e-04, 7.195994386151e-01, 7.427620152554e+09
2.812597656250e-02, 3.320921808855e+00, 1.596330282379e+03, 2.096841425064e-01, 1.140916148490e-02, 7.191517605106e-04, 7.149469166873e-05, 9.624075158423e-02, 5.219064761989e-04, 6.013968227474e-02, 6.151080661065e-02, 4.067780739093e-02, 1.307892858413e-03, 1.330553321212e-04, 3.200169171997e-04, 1.402349813494e-05, 3.939429577946e-04, 4.219776869764e-03, 4.677851694353e-04, 5.379197289883e-04, 1.736485879523e-05, 1.316933962642e-03, 3.644957862961e-04, 7.196160298034e-01, 7.430981694693e+09
2.812646484375e-02, 3.325940748030e+00, 1.598658597745e+03, 2.093677231721e-01, 1.130361173731e-02, 7.193835969625e-04, 7.199120090302e-05, 9.594657430842e-02, 5.261247386440e-04, 6.024035929185e-02, 6.161138337941e-02, 4.085399076602e-02, 1.318173665683e-03, 1.329601280337e-04, 3.169962835016e-04, 1.371991507968e-05, 3.952843060242e-04, 4.226747217824e-03, 4.648754969473e-04, 5.361070430069e-04, 1.758350610784e-05, 1.309771668548e-03, 3.618174447303e-04, 7.196325443220e-01, 7.434054764617e+09
2.812695312500e-02, 3.330940188716e+00, 1.600978098557e+03, 2.090534811101e-01, 1.119866199237e-02, 7.196090590915e-04, 7.248862330905e-05, 9.565313319083e-02, 5.303609402524e-04, 6.034054296031e-02, 6.171109544161e-02, 4.103041990385e-02, 1.328500886078e-03, 1.328566113535e-04, 3.139927901482e-04, 1.342180194158e-05, 3.965922094170e-04, 4.233579922452e-03, 4.619625107855e-04, 5.342649636757e-04, 1.780349563761e-05, 1.302588293879e-03, 3.591427625852e-04, 7.196489816575e-01, 7.436840135944e+09
2.812744140625e-02, 3.335920104808e+00, 1.603288777449e+03, 2.087414026543e-01, 1.109431360635e-02, 7.198281524127e-04, 7.298694289550e-05, 9.536043152265e-02, 5.346150557726e-04, 6.044023222483e-02, 6.180994176087e-02, 4.120709219738e-02, 1.338874379115e-03, 1.327448559902e-04, 3.110066095292e-04, 1.312911830150e-05, 3.978664049239e-04, 4.240273922130e-03, 4.590465195704e-04, 5.323939090085e-04, 1.802480969946e-05, 1.295384744736e-03, 3.564719744900e-04, 7.196653413066e-01, 7.439338595833e+09
2.812792968750e-02, 3.340880471308e+00, 1.605590627495e+03, 2.084314742179e-01, 1.099056787326e-02, 7.200408832234e-04, 7.348614368331e-05, 9.506847254015e-02, 5.388870594135e-04, 6.053942606357e-02, 6.190792137698e-02, 4.138400502883e-02, 1.349293998426e-03, 1.326249368351e-04, 3.080379071032e-04, 1.284182210782e-05, 3.991066392970e-04, 4.246828171627e-03, 4.561278304315e-04, 5.304943008879e-04, 1.824743011877e-05, 1.288161924868e-03, 3.538053113504e-04, 7.196816227752e-01, 7.441550944957e+09
2.812841796875e-02, 3.345821264314e+00, 1.607883642208e+03, 2.081236822921e-01, 1.088742602493e-02, 7.202472586016e-04, 7.398620970652e-05, 9.477725942482e-02, 5.431769248242e-04, 6.063812348808e-02, 6.200503340558e-02, 4.156115576988e-02, 1.359759591700e-03, 1.324969297276e-04, 3.050868414816e-04, 1.255986973990e-05, 4.003126691655e-04, 4.253241642302e-03, 4.532067489486e-04, 5.285665649053e-04, 1.847133823240e-05, 1.280920735458e-03, 3.511430003984e-04, 7.196978255791e-01, 7.443477997494e+09
2.812890625000e-02, 3.350742461022e+00, 1.610167815541e+03, 2.078180134465e-01, 1.078488923115e-02, 7.204472864053e-04, 7.448712501306e-05, 9.448679530354e-02, 5.474846250752e-04, 6.073632354337e-02, 6.210127703760e-02, 4.173854178181e-02, 1.370271000649e-03, 1.323609114228e-04, 3.021535645119e-04, 1.228321607159e-05, 4.014842611068e-04, 4.259513322413e-03, 4.502835790926e-04, 5.266111302013e-04, 1.869651488986e-05, 1.273662074899e-03, 3.484852652411e-04, 7.197139492433e-01, 7.445120581129e+09
2.812939453125e-02, 3.355644039715e+00, 1.612443141877e+03, 2.075144543280e-01, 1.068295859974e-02, 7.206409752713e-04, 7.498887366553e-05, 9.419708324877e-02, 5.518101326376e-04, 6.083402530790e-02, 6.219665153892e-02, 4.191616041560e-02, 1.380828060958e-03, 1.322169595584e-04, 2.992382213636e-04, 1.201181453477e-05, 4.026211917118e-04, 4.265642217416e-03, 4.473586231693e-04, 5.246284293063e-04, 1.892294045468e-05, 1.266386838582e-03, 3.458323259078e-04, 7.197299933024e-01, 7.446479537060e+09
2.812988281250e-02, 3.360525979763e+00, 1.614709616036e+03, 2.072129916608e-01, 1.058163517674e-02, 7.208283346135e-04, 7.549143974194e-05, 9.390812627875e-02, 5.561534193632e-04, 6.093122789360e-02, 6.229115624981e-02, 4.209400901215e-02, 1.391430602247e-03, 1.320651526225e-04, 2.963409506140e-04, 1.174561718285e-05, 4.037232476465e-04, 4.271627350264e-03, 4.444321817626e-04, 5.226188979818e-04, 1.915059480606e-05, 1.259095918684e-03, 3.431843988967e-04, 7.197459573005e-01, 7.447555720033e+09
2.813037109375e-02, 3.365388261616e+00, 1.616967233264e+03, 2.069136122458e-01, 1.048091994653e-02, 7.210093746210e-04, 7.599480733644e-05, 9.361992735768e-02, 5.605144564634e-04, 6.102793044583e-02, 6.238479058451e-02, 4.227208490237e-02, 1.402078448030e-03, 1.319055699216e-04, 2.934618843359e-04, 1.148457475417e-05, 4.047902257074e-04, 4.277467761699e-03, 4.415045536788e-04, 5.205829750617e-04, 1.937945734069e-05, 1.251790203957e-03, 3.405416972195e-04, 7.197618407911e-01, 7.448349998367e+09
2.813085937500e-02, 3.370230866798e+00, 1.619215989235e+03, 2.066163029603e-01, 1.038081383198e-02, 7.211841062568e-04, 7.649896055999e-05, 9.333248939592e-02, 5.648932144883e-04, 6.112413214345e-02, 6.247755403070e-02, 4.245038540737e-02, 1.412771415683e-03, 1.317382915485e-04, 2.906011481848e-04, 1.122863673512e-05, 4.058219328724e-04, 4.283162510537e-03, 4.385760358925e-04, 5.185211022943e-04, 1.960950697479e-05, 1.244470579523e-03, 3.379044304461e-04, 7.197776433369e-01, 7.448863254004e+09
