grid, omegaDot_C2H4, omegaDot_H2, omegaDot_H, omegaDot_O2, omegaDot_O, omegaDot_H2O, omegaDot_CO, omegaDot_CO2, omegaDot_OH, omegaDot_HCO, omegaDot_HO2, omegaDot_H2O2, omegaDot_C2H3, omegaDot_C2H2, omegaDot_CH4, omegaDot_CH3, omegaDot_CH2, omegaDot_CH2O, omegaDot_CH2CHO, omegaDot_N2
2.769531250000000291e-02,-1.524139854660284680e-05,-7.674312130815205849e-09,-7.488588632421217194e-10,-2.522950242058688658e-05,-6.122321546598908664e-07,7.455401398396944208e-06,1.422582707033996469e-05,1.284419789262484961e-06,-2.463095218007053234e-06,1.427499868162442177e-09,-2.986878915409445143e-06,7.068647976101607465e-06,8.958808026430320591e-10,5.633701732347518466e-08,1.426416746903386882e-06,-1.413315266061824073e-06,-1.309896374377405118e-10,1.622405452054733702e-05,2.115487824134420893e-07,0.000000000000000000e+00
2.769921875000000422e-02,-1.673539758210395616e-05,-8.659969593871865215e-09,-8.605859147916111009e-10,-2.639614144841613712e-05,-6.906679624446701111e-07,8.251901824622916057e-06,1.562099753918972912e-05,1.416966144990145467e-06,-2.759717410530223851e-06,1.544978903714679777e-09,-5.517975572536247506e-06,8.680879705425981912e-06,9.619712213527581399e-10,6.183236322479619208e-08,1.739253679918432337e-06,-1.721264121750985885e-06,-1.684930910175235227e-10,1.782539392478252633e-05,2.311210141023049238e-07,0.000000000000000000e+00
2.770312500000000205e-02,-1.838531179995559980e-05,-9.777645173854254507e-09,-9.917934604922891500e-10,-2.739613311973730631e-05,-7.806725331510854706e-07,9.145806770318261995e-06,1.716246624813913614e-05,1.564568606448797084e-06,-3.099379831646124064e-06,1.668585456813897526e-09,-8.810650541036965612e-06,1.066717115184539497e-05,1.029380157339005780e-09,6.789835002486526360e-08,2.121977649763832178e-06,-2.097753984291894753e-06,-2.149411467026174864e-10,1.959620983617548764e-05,2.520896112701011726e-07,0.000000000000000000e+00
2.770703125000000336e-02,-2.020865361067233687e-05,-1.104592096628600064e-08,-1.146485120486415715e-09,-2.814818589130262781e-05,-8.841748933315632355e-07,1.015114408489985427e-05,1.886683859041994956e-05,1.729145658050976475e-06,-3.489590340104780640e-06,1.797657557554909388e-09,-1.305887028166027542e-05,1.311471029913553053e-05,1.097038156526081352e-09,7.459894054816721781e-08,2.590303890143522033e-06,-2.558166598793603893e-06,-2.722742185549754536e-10,2.155594051921925434e-05,2.745296180391774985e-07,0.000000000000000000e+00
2.771093750000000466e-02,-2.222517185148827204e-05,-1.248621121433137024e-08,-1.329524987460248298e-09,-2.854813515174009210e-05,-1.003462430795639528e-06,1.128436427254847660e-05,2.075290348120043107e-05,1.912901001574276547e-06,-3.939359524248780412e-06,1.931147176584576365e-09,-1.850314817294095680e-05,1.613094871742082927e-05,1.163479463356488689e-09,8.200631956591640259e-08,3.163481855435372613e-06,-3.121340888268814550e-06,-3.428598529401947172e-10,2.372658859835456493e-05,2.984877427974725031e-07,0.000000000000000000e+00
2.771484375000000250e-02,-2.445719003461794132e-05,-1.412324656851572348e-08,-1.546878297935122906e-09,-2.846331034597850138e-05,-1.141253435551208330e-06,1.256482656974618827e-05,2.284197675334796946e-05,2.118373215529217555e-06,-4.459533156482429975e-06,2.067498679712263630e-09,-2.544138409887336950e-05,1.984826633948384402e-05,1.226726701812702355e-09,9.020216160996841433e-08,3.865086221779597636e-06,-3.810347427239724254e-06,-4.295800839056679623e-10,2.613311884226281832e-05,3.239738745523962218e-07,0.000000000000000000e+00
2.771875000000000380e-02,-2.693000530998947273e-05,-1.598565337778630655e-08,-1.805899971855828311e-09,-2.772559479094545233e-05,-1.300785446141131400e-06,1.401539344889853472e-05,2.515831062701772827e-05,2.348495327263282968e-06,-5.063202197087846949e-06,2.204488255759746664e-09,-3.424216927541246202e-05,2.442969125615039971e-05,1.284143117687919465e-09,9.927913284116265244e-08,4.723983148928318746e-06,-4.653435014459763081e-06,-5.359445633725144721e-10,2.880392975126188615e-05,3.509482082143860643e-07,0.000000000000000000e+00
2.772265625000000511e-02,-2.967236069636768474e-05,-1.810664937747351811e-08,-2.115695555466102413e-09,-2.612288768787472259e-05,-1.485923074911157882e-06,1.566315973291447568e-05,2.772958380331954850e-05,2.606666501956978982e-06,-5.766209608015001029e-06,2.339014758104110596e-09,-4.536110031594370448e-05,3.007590605126607373e-05,1.332242902034854625e-09,1.093426768718374248e-07,5.775509964883890052e-06,-5.685187039827193213e-06,-6.662306662429425254e-10,3.177141439060821742e-05,3.793026190574895946e-07,0.000000000000000000e+00
2.772656250000000294e-02,-3.271700601559618225e-05,-2.052488252330445132e-08,-2.487580240057821621e-09,-2.338861642536856073e-05,-1.701289894335217202e-06,1.754034928347149132e-05,3.058749045434027780e-05,2.896838594381023769e-06,-6.587778213672864665e-06,2.466827176035282897e-09,-5.936076150048719363e-05,3.703382041815968728e-05,1.366447111446182323e-09,1.205131462299243560e-07,7.062914505026820620e-06,-6.947933398867257794e-06,-8.256563935330673439e-10,3.507262962486117178e-05,4.088342667262983586e-07,0.000000000000000000e+00
2.773046875000000425e-02,-3.610136656635428901e-05,-2.328544659111551093e-08,-2.935667270313076379e-09,-1.918887405094699965e-05,-1.952430112607431576e-06,1.968542088435077707e-05,3.376845113337239126e-05,3.223620993078740777e-06,-7.551290200050863528e-06,2.582168821176130997e-09,-7.693517147776507371e-05,4.560704712798671981e-05,1.380768758951343265e-09,1.329283559743259071e-07,8.639110028964871709e-06,-8.493473419502261217e-06,-1.020594015314382075e-09,3.875009759234164476e-05,4.392084814540783445e-07,0.000000000000000000e+00
2.773437500000000555e-02,-3.986834309100111012e-05,-2.644111596279654833e-08,-3.477626245783512752e-09,-1.310666981938433963e-05,-2.246007215605160348e-06,2.214443603915267777e-05,3.731447474633743888e-05,3.592408055667856049e-06,-8.685256967356421248e-06,2.677311637874621038e-09,-9.893965394304215534e-05,5.616868623316783292e-05,1.367405378716825354e-09,1.467466546715676363e-07,1.056881324799285286e-05,-1.038517694522008946e-05,-1.258834543774167721e-09,4.285276920874159939e-05,4.699066556132234182e-07,0.000000000000000000e+00
2.773828125000000339e-02,-4.406727227287447014e-05,-3.005385333542515476e-08,-4.135664861003290988e-09,-4.622677915440996110e-06,-2.590048588063520954e-06,2.497275567473793419e-05,4.127420865512199398e-05,4.009534543002780756e-06,-1.002452845669817644e-05,2.741945040776979702e-09,-1.264272852966193106e-04,6.917690213999855807e-05,1.316210282946400337e-09,1.621506316172678409e-07,1.293114686363104549e-05,-1.270054473289810718e-05,-1.549915782558274605e-09,4.743718709814551604e-05,5.001529349947573370e-07,0.000000000000000000e+00
2.774218750000000469e-02,-4.875508417669122157e-05,-3.419665869742741584e-08,-4.937805562400318495e-09,6.908251387884946505e-06,-2.994247457621328897e-06,2.823715115752469985e-05,4.570422433231161242e-05,4.482465880785228943e-06,-1.161180442413984630e-05,2.762371443804477485e-09,-1.606933003007201643e-04,8.519387134696872210e-05,1.214004184424145474e-09,1.793516092600338089e-07,1.582280452876775559e-05,-1.553432609623920155e-05,-1.905530075875407887e-09,5.256889514687922350e-05,5.288106837369401818e-07,0.000000000000000000e+00
2.774609375000000600e-02,-5.399770213403416681e-05,-3.895584684382498742e-08,-5.919553104290308784e-09,2.228569493247454912e-05,-3.470336471015566237e-06,3.201843887293163917e-05,5.067059958502691312e-05,5.020031904631637457e-06,-1.349952730178344356e-05,2.720443949989294819e-09,-2.033291039256666065e-04,1.049087866267277373e-04,1.043675932830130972e-09,1.985951081298546843e-07,1.936189572990137025e-05,-1.900231174328685373e-05,-2.340032196497871672e-09,5.832415457893480240e-05,5.542355492899342087e-07,0.000000000000000000e+00
2.775000000000000383e-02,-5.987174213007216792e-05,-4.443386532843523133e-08,-7.126082478964087545e-09,4.249841438024798206e-05,-4.032550992650137002e-06,3.641477859216184020e-05,5.625087635679688246e-05,5.632715104116427250e-06,-1.575225839119784687e-05,2.592158800297234016e-09,-2.562878485524315076e-04,1.291657274396162351e-04,7.830035536860896690e-10,2.201675206437922313e-07,2.369261122926862118e-05,-2.324594357139097203e-05,-2.871073342352657257e-09,6.479204304308970781e-05,5.740658305968962487e-07,0.000000000000000000e+00
2.775390625000000167e-02,-6.646658348661985734e-05,-5.075279691843102105e-08,-8.615122524289214765e-09,6.876649590377221426e-05,-4.698205045589148426e-06,4.154581622087059862e-05,6.253649708413669590e-05,6.333007439648545767e-06,-1.844966764175680994e-05,2.345783747120454519e-09,-3.219638948882919214e-04,1.589973472285092604e-04,4.031028262150017143e-10,2.444042931948085782e-07,2.899087691581668283e-05,-2.843791141614453684e-05,-3.520394311850912210e-09,7.207703503239020479e-05,5.849217872444864747e-07,0.000000000000000000e+00
2.775781250000000297e-02,-7.388690150595189697e-05,-5.805873280789300850e-08,-1.046077318220546799e-08,1.025923117354389860e-04,-5.488408996265863168e-06,4.755790431245313251e-05,6.963585473349273027e-05,7.135853785507406731e-06,-2.169030407316466526e-05,1.939360139759773943e-09,-4.032888861676521357e-04,1.956654861398189702e-04,-1.336221734035556301e-10,2.716999972093540066e-07,3.547119573943298973e-05,-3.478894009140290285e-05,-4.314820065138638341e-09,8.030219089831305813e-05,5.819720808596894631e-07,0.000000000000000000e+00
2.776171875000000427e-02,-8.225577698381084546e-05,-6.652725841391173569e-08,-1.275857968876626060e-08,1.458219808242386937e-04,-6.428966009043492208e-06,5.463070297098909458e-05,7.767813505533099742e-05,8.059205250043820451e-06,-2.559636146707549640e-05,1.317356452661578312e-09,-5.038476311548622903e-04,2.407099918324542495e-04,-8.761972416831276125e-10,3.025207750724839881e-07,4.339491439899523419e-05,-4.255600925813223537e-05,-5.287509640113079853e-09,8.961312037953278247e-05,5.583055747990311797e-07,0.000000000000000000e+00
2.776562500000000211e-02,-9.171852876213067033e-05,-7.637036706633919307e-08,-1.563230168837611972e-08,2.007192664458041413e-04,-7.551494473962826796e-06,6.298555486702268392e-05,8.681818858489056374e-05,9.124712438016546447e-06,-3.031971545927935810e-05,4.061675746907855219e-10,-6.280175130886629480e-04,2.960072191158447585e-04,-1.888697878873123961e-09,3.374197835425618393e-07,5.308019415887638159e-05,-5.205229452679203630e-05,-6.479530461066910624e-09,1.001829385790034690e-04,5.040170673466251893e-07,0.000000000000000000e+00
2.776953125000000341e-02,-1.024474559487565371e-04,-8.784521449585346999e-08,-1.924296544075894539e-08,2.700541281944338957e-04,-8.894836700844657536e-06,7.289614828252415958e-05,9.724275056145282106e-05,1.035859768455699773e-05,-3.604958772075841965e-05,-8.919616547645454367e-10,-7.811357174245752268e-04,3.638398769107439130e-04,-3.255090006669161655e-09,3.770564356389966274e-07,6.491401405813834301e-05,-6.365917157418450145e-05,-7.941844574121959938e-09,1.122185027941835142e-04,4.048715236188273067e-07,0.000000000000000000e+00
2.777343750000000472e-02,-1.146477289742211039e-04,-1.012652571741192489e-07,-2.380097304596868369e-08,3.572084367582863563e-04,-1.050683103252544403e-05,8.470214110146760363e-05,1.091784377517695024e-04,1.179275712098630070e-05,-4.302229582337812518e-05,-2.707166595695365763e-09,-9.696991961016205924e-04,4.469800914141811628e-04,-5.085730263756554616e-09,4.222204755667809338e-07,7.936659021163146581e-05,-7.784068679489109996e-05,-9.737810691491678243e-09,1.259683146925999790e-04,2.403461379183414955e-07,0.000000000000000000e+00
2.777734375000000255e-02,-1.285647371358917526e-04,-1.170144918497959811e-07,-2.958224471265981072e-08,4.663016506102809480e-04,-1.244654627544097172e-05,9.882662950741457144e-05,1.229021039743574001e-04,1.346615906767618872e-05,-5.153368050214497974e-05,-5.213050580468129636e-09,-1.201602951273264119e-03,5.487877467260693408e-04,-7.526111960429535683e-09,4.738622282176420105e-07,9.700865704607728531e-05,-9.516096893757258182e-05,-1.194626929307716304e-08,1.417326040629588780e-04,-1.924693034156676166e-08,0.000000000000000000e+00
2.778125000000000386e-02,-1.444932898403198090e-04,-1.355657479980577503e-07,-3.694952265818693494e-08,6.023395321651665553e-04,-1.478710554314911818e-05,1.157986253448612936e-04,1.387543449044692089e-04,1.542662574989548402e-05,-6.195497447472021952e-05,-8.639561558944987186e-09,-1.486422917190830060e-03,6.733263333026163252e-04,-1.076801192130664695e-08,5.331307665369273389e-07,1.185321250274134266e-04,-1.163051370482007284e-04,-1.466479252562482717e-08,1.598762913826059086e-04,-4.169969096827762643e-07,0.000000000000000000e+00
2.778515625000000516e-02,-1.627891862910589571e-04,-1.575043013935351986e-07,-4.637994128979244421e-08,7.713893231472525921e-04,-1.761926715270662228e-05,1.362820791522927327e-04,1.571571725311684967e-04,1.773311058418651322e-05,-7.475310287330584223e-05,-1.324163226880205665e-08,-1.835750498382512919e-03,8.254986595079025300e-04,-1.504184410079072335e-08,6.014221628733084411e-07,1.447747041415694809e-04,-1.421043514657699468e-04,-1.800873714748771095e-08,1.808457615010735232e-04,-1.015650106764233709e-06,0.000000000000000000e+00
2.778906250000000300e-02,-1.838838232909951391e-04,-1.835585062453973735e-07,-5.849994154597194620e-08,9.807874528510037663e-04,-2.105611576686535903e-05,1.611134833582948775e-04,1.786359011162046173e-04,2.045860141958806729e-05,-9.051672047669727622e-05,-1.828498149423268535e-08,-2.263588162954201753e-03,1.011204834561730626e-03,-1.986801121489679812e-08,6.804370100004411752e-07,1.767491618871308687e-04,-1.735657569698262402e-04,-2.207154694706054195e-08,2.051902155273087607e-04,-1.907225285229105956e-06,0.000000000000000000e+00
2.779101562500000538e-02,-1.956716606309087192e-04,-1.984375148938991781e-07,-6.633206571832153846e-08,1.103443222226137190e-03,-2.304842224614428938e-05,1.755143029635360000e-04,1.907715829350433692e-04,2.200970003089561521e-05,-9.975119772539797227e-05,-2.142438778648799643e-08,-2.512444628568467637e-03,1.118956925937596939e-03,-2.274214265507626786e-08,7.247183391996379931e-07,1.952837438778323861e-04,-1.918166463741526691e-04,-2.419585386551239031e-08,2.188808233214826777e-04,-2.519332121732336757e-06,0.000000000000000000e+00
2.779296875000000430e-02,-2.083817696109977293e-04,-2.147237246491875862e-07,-7.517231382062999417e-08,1.239845267686896573e-03,-2.525033716169582053e-05,1.914442806614516585e-04,2.039691407867026609e-04,2.370379787847828995e-05,-1.100302356449433524e-04,-2.571609652359586243e-08,-2.787958861060349861e-03,1.238047809036044687e-03,-2.659190338089357025e-08,7.725682953497519720e-07,2.157591800153198626e-04,-2.119893367144134782e-04,-2.676720390409985243e-08,2.337146197930086561e-04,-3.277152718572477328e-06,0.000000000000000000e+00
2.779492187500000322e-02,-2.221007917622567552e-04,-2.325719322516702617e-07,-8.523901025468349392e-08,1.391431114274903173e-03,-2.768577992044370478e-05,2.090862172648935322e-04,2.183453159886288692e-04,2.555622493314808330e-05,-1.214803759994002440e-04,-3.109642720276180371e-08,-3.092882144812289253e-03,1.369627120461583631e-03,-3.122336937424278325e-08,8.243335366178192532e-07,2.383750105141889733e-04,-2.342833750426643843e-04,-2.971390760488397634e-08,2.498095388000580973e-04,-4.212563590279326448e-06,0.000000000000000000e+00
2.779687500000000561e-02,-2.369248939229766674e-04,-2.521564236998140656e-07,-9.677280625873439300e-08,1.559772189472266937e-03,-3.038131055467775080e-05,2.286467851025564182e-04,2.340352887260504513e-04,2.758425289664806970e-05,-1.342439437956833789e-04,-3.892079122326364196e-08,-3.430230976734838667e-03,1.514953122127311825e-03,-3.776599735652388793e-08,8.804074665903592530e-07,2.633505452781176120e-04,-2.589184295361106900e-04,-3.305925440551912784e-08,2.672996152002635921e-04,-5.363976452572635287e-06,0.000000000000000000e+00
2.780078125000000344e-02,-2.702301073856257750e-04,-2.972346247520084637e-07,-1.234955821089787051e-07,1.953359530869175440e-03,-3.666239423025862912e-05,2.743677031955867453e-04,2.698231025539549470e-04,3.223490132696760750e-05,-1.643225323499924063e-04,-5.565757184656711890e-08,-4.214587696430884857e-03,1.851930305118535151e-03,-5.186444412215298672e-08,1.006866321774443029e-06,3.212844755040742350e-04,-3.161177141644656114e-04,-4.149283329444682670e-08,3.069206142457814313e-04,-8.437309518497611207e-06,0.000000000000000000e+00
2.780468750000000475e-02,-3.092936311834099897e-04,-3.518263384947725365e-07,-1.593112070485791124e-07,2.435366316619369184e-03,-4.437296295897861007e-05,3.308120162444257704e-04,3.127497897382037844e-04,3.783736697050582592e-05,-2.017851436601228129e-04,-7.704964143094954487e-08,-5.169495441026228204e-03,2.260743885781271202e-03,-6.976116456790097970e-08,1.156002030665857662e-06,3.916524357107389019e-04,-3.856964877912132258e-04,-5.145864506084568573e-08,3.539751824662142553e-04,-1.293992194484090251e-05,0.000000000000000000e+00
2.780859375000000605e-02,-3.553352827285050216e-04,-4.183058341245863377e-07,-2.070949136468930557e-07,3.023903567159522566e-03,-5.386527302778345341e-05,4.008113657804056882e-04,3.646681268949206905e-04,4.462214639531611091e-05,-2.485568485268372101e-04,-1.056167762657756257e-07,-6.329879067280026229e-03,2.755711532349696541e-03,-9.348853674136633674e-08,1.332836928482068568e-06,4.770246343534772365e-04,-4.702537397851538838e-04,-6.379045897830219378e-08,4.102537981613747927e-04,-1.954950015513338610e-05,0.000000000000000000e+00
2.781250000000000389e-02,-4.098771884868818703e-04,-4.997286040351489627e-07,-2.710102791663991418e-07,3.740362471391491059e-03,-6.558512696845024241e-05,4.880141658644716733e-04,4.280009889109014044e-04,5.288274596198475497e-05,-3.070875931050365422e-04,-1.381553089748233663e-07,-7.737203357868729231e-03,3.353688307020828967e-03,-1.209255442831680845e-07,1.543669298613521369e-06,5.804711278012724329e-04,-5.729090162273176934e-04,-7.901931278206649419e-08,4.780705275802837493e-04,-2.926288212419222626e-05,0.000000000000000000e+00
2.781445312500000280e-02,-4.410214648328434858e-04,-5.473757282822624900e-07,-3.134441177658418598e-07,4.154603709829616728e-03,-7.246835633872970742e-05,5.396491111089109271e-04,4.651335601423767165e-04,5.769442772766448520e-05,-3.417581382092383822e-04,-1.611667670139162534e-07,-8.549634465943558442e-03,3.697890668572343005e-03,-1.396144984399067748e-07,1.664686895621793889e-06,6.401712292786538227e-04,-6.322493124873047876e-04,-8.732611529665860319e-08,5.174424872919820579e-04,-3.586921580869549721e-05,0.000000000000000000e+00
2.781640625000000172e-02,-4.750954803515094137e-04,-6.004040025317462290e-07,-3.624728239573706477e-07,4.611199306956815722e-03,-8.014242199537043010e-05,5.975582338404566421e-04,5.065426741867919136e-04,6.303284770018056080e-05,-3.806323157238701680e-04,-1.888292244176687384e-07,-9.444282147435260205e-03,4.076112455691157342e-03,-1.620052412387318963e-07,1.797578924704183959e-06,7.059094406946362808e-04,-6.976664911692309363e-04,-9.718514054483868151e-08,5.610375300882695189e-04,-4.396031497507961401e-05,0.000000000000000000e+00
2.781835937500000411e-02,-5.124246778751352953e-04,-6.595124925058144010e-07,-4.195980172475151289e-07,5.114076454543767594e-03,-8.870447022361859760e-05,6.625771244965650980e-04,5.528328338034049641e-04,6.896367997889152259e-05,-4.242414536079947051e-04,-2.214264435637367488e-07,-1.042895529352225875e-02,4.491465194469960141e-03,-1.881427121335642118e-07,1.943722394988518623e-06,7.782725624830449419e-04,-7.697642476111277122e-04,-1.084370632021329750e-07,6.094162012608937955e-04,-5.386051386273161802e-05,0.000000000000000000e+00
2.782031250000000303e-02,-5.533755000765140999e-04,-7.255015576234769326e-07,-4.865670638095490747e-07,5.667464247475067878e-03,-9.826409913756025522e-05,7.356600943044906086e-04,6.047084829791495378e-04,7.556182307245257765e-05,-4.731843339564512801e-04,-2.596905512633376778e-07,-1.151212954315378352e-02,4.947305404674871669e-03,-2.186016341544009079e-07,2.104678246663770183e-06,8.579004409063139365e-04,-8.492031601124761008e-04,-1.211400742824506688e-07,6.632272968050518473e-04,-6.596433114614427232e-05,0.000000000000000000e+00
2.782226562500000194e-02,-5.983610327406078044e-04,-7.992887406081724498e-07,-5.654767480652949782e-07,6.275907027377203642e-03,-1.089451153143227417e-04,8.178977606128062924e-04,6.629905949327421968e-04,8.291266273917280774e-05,-5.281358396901286245e-04,-3.045957050398437931e-07,-1.270299326415201199e-02,5.447248063234687472e-03,-2.541207900772930357e-07,2.282215414401833011e-06,9.454901675633620595e-04,-9.367056099215363696e-04,-1.354411335704658979e-07,7.232225796114834107e-04,-8.075128654989221274e-05,0.000000000000000000e+00
2.782421875000000433e-02,-6.478474717555503205e-04,-8.819272896474877304e-07,-6.588925818312763723e-07,6.944274898566224312e-03,-1.208874541624717868e-04,9.105372795427184003e-04,7.286368494883687080e-04,9.111359602361415060e-05,-5.898565409683668211e-04,-3.573207326200691798e-07,-1.401149462070981969e-02,5.995179961468736878e-03,-2.955798746726110989e-07,2.478340685469066245e-06,1.041800527459309364e-03,-1.033061071872773190e-03,-1.515345678400190423e-07,7.902743658243758813e-04,-9.880340454322598086e-05,0.000000000000000000e+00
2.782617187500000325e-02,-7.023615391155520931e-04,-9.746277624342099147e-07,-7.699968743671792823e-07,7.677771569902286722e-03,-1.342493552271042099e-04,1.015005619589224575e-03,8.027655115592518707e-04,1.002758125080389294e-04,-6.592033944710036291e-04,-4.192686222105484081e-07,-1.544838983205686078e-02,6.595272808716072521e-03,-3.440198486733763276e-07,2.695333391640979849e-06,1.147656699698021681e-03,-1.139131798779402039e-03,-1.696505153612652455e-07,8.653961984793738255e-04,-1.208260705709420597e-04,0.000000000000000000e+00
2.782812500000000216e-02,-7.624989923866602780e-04,-1.078783238273258039e-06,-9.027796479471291911e-07,8.481938781516217690e-03,-1.492098355731922080e-04,1.132936325216497798e-03,8.866835125984469596e-04,1.105263575353181567e-04,-7.371417058648990512e-04,-4.921043877901277367e-07,-1.702529228578065004e-02,7.251995916705731952e-03,-4.006728775816842141e-07,2.935785489670542304e-06,1.263955213747813269e-03,-1.255858924330044901e-03,-1.900538268713582709e-07,9.497670826590106198e-04,-1.476728375547963022e-04,0.000000000000000000e+00
