grid, T, mu, alpha, diff_C2H4, diff_H2, diff_H, diff_O2, diff_O, diff_H2O, diff_CO, diff_CO2, diff_OH, diff_HCO, diff_HO2, diff_H2O2, diff_C2H3, diff_C2H2, diff_CH4, diff_CH3, diff_CH2, diff_CH2O, diff_CH2CHO, diff_N2
2.768359375000000594e-02,3.005051084684453713e+02,1.830851822548309641e-05,2.562640624775675986e-05,1.892764659939029584e-05,7.839338402938372558e-05,1.224946600637168018e-04,2.018972350903890724e-05,3.244630664983573308e-05,2.254395050454545754e-05,2.060581780665778179e-05,1.563038804542659971e-05,3.182283745610306865e-05,1.559508327373312965e-05,2.063476206761692621e-05,2.049194351984758293e-05,1.739244535421134288e-05,1.756501834279275106e-05,2.234382772286686351e-05,2.242417809610901453e-05,2.294688798401572864e-05,1.546427786165932320e-05,1.324881181095057972e-05,2.194638953048483953e-05
2.768750000000000377e-02,3.005561750566175760e+02,1.831088284208140803e-05,2.563113794785344988e-05,1.893399887557468787e-05,7.841821138922652420e-05,1.225338479705688987e-04,2.019623613139155427e-05,3.245664691170493200e-05,2.255206292500763909e-05,2.061245610390430096e-05,1.563567989699155285e-05,3.183298371134270601e-05,1.560057868194151379e-05,2.064144737830681225e-05,2.049858362206619119e-05,1.739835230142460388e-05,1.757098278649185257e-05,2.235112532886220728e-05,2.243150803425938478e-05,2.295438447593002321e-05,1.546972819037242881e-05,1.325345249971792394e-05,2.195309436840608606e-05
2.769140625000000161e-02,3.006126436165125710e+02,1.831349799167849212e-05,2.563623540301120124e-05,1.894099543543532503e-05,7.844551728004931900e-05,1.225770762152474807e-04,2.020340937228805821e-05,3.246803520769652807e-05,2.256100041493389838e-05,2.061976621851860565e-05,1.564150757746560802e-05,3.184415804485239449e-05,1.560663193705488934e-05,2.064880895111212043e-05,2.050589535270260421e-05,1.740485827033928798e-05,1.757755216236816368e-05,2.235916362068690212e-05,2.243958221634039896e-05,2.296264238144970807e-05,1.547573174097044253e-05,1.325856374040039561e-05,2.196050142748778112e-05
2.769531250000000291e-02,3.006750831802505672e+02,1.831639003703274359e-05,2.564173319105201066e-05,1.894870350373037708e-05,7.847555905825423603e-05,1.226247683406862376e-04,2.021131216385938111e-05,3.248058085243991835e-05,2.257084917137134488e-05,2.062781819702355846e-05,1.564792697262793744e-05,3.185646768085667591e-05,1.561330127996248286e-05,2.065691728612717583e-05,2.051394872695212025e-05,1.741202576730011001e-05,1.758478959640547777e-05,2.236801989503734889e-05,2.244847831857474976e-05,2.297174117666122789e-05,1.548234627046098276e-05,1.326419464112186976e-05,2.196868466211330325e-05
2.769921875000000422e-02,3.007441222480444480e+02,1.831958808559863946e-05,2.564766939136730453e-05,1.895719735018979411e-05,7.850862100546958302e-05,1.226773923235783463e-04,2.022002066161352613e-05,3.249440461209628003e-05,2.258170443690238119e-05,2.063668942365107906e-05,1.565499982504635953e-05,3.187003107588593545e-05,1.562065106014359509e-05,2.066585026845921659e-05,2.052282109418238982e-05,1.741992385048061388e-05,1.759276483150833448e-05,2.237777954852312098e-05,2.245828215710851694e-05,2.298176866639658122e-05,1.548963559373886487e-05,1.327039945958693949e-05,2.197772579508855661e-05
2.770312500000000205e-02,3.008204549067365861e+02,1.832312426941340439e-05,2.565408594236959328e-05,1.896655902337060818e-05,7.854501713005956529e-05,1.227354652021189698e-04,2.022961899663240255e-05,3.250963989639009031e-05,2.259367144429213950e-05,2.064646538424829778e-05,1.566279434429985052e-05,3.188497908798512698e-05,1.562875237297791118e-05,2.067569393708174166e-05,2.053259790149480324e-05,1.742862881262908226e-05,1.760155491704257019e-05,2.238853692114101110e-05,2.246908853566495238e-05,2.299282185155105345e-05,1.549767021561967737e-05,1.327723814017957139e-05,2.198771512675323295e-05
2.770703125000000336e-02,3.009048475576685746e+02,1.832703405228442212e-05,2.566102903450194210e-05,1.897687915973630610e-05,7.858509425525100466e-05,1.227995581776475094e-04,2.024020010480439262e-05,3.252643407264370091e-05,2.260686645849083231e-05,2.065724050839145729e-05,1.567138587978055496e-05,3.190145626559167909e-05,1.563768376259282690e-05,2.068654333241183601e-05,2.054337353546627039e-05,1.743822493385034896e-05,1.761124496911002451e-05,2.240039622613974047e-05,2.248100218001894247e-05,2.300500788523518006e-05,1.550652802787159671e-05,1.328477690626126491e-05,2.199875242687616091e-05
2.771093750000000466e-02,3.009981463102357679e+02,1.833135656667335449e-05,2.566854954208473241e-05,1.898825787540717015e-05,7.862923542214009763e-05,1.228703022370080116e-04,2.025186664070407509e-05,3.254494991385679416e-05,2.262141792574072233e-05,2.066911909742867083e-05,1.568085766227657576e-05,3.191962226789143411e-05,1.564753199678191488e-05,2.069850343038303090e-05,2.055525224979465947e-05,1.744880531136790031e-05,1.762192900857161170e-05,2.241347257481364591e-05,2.249413876787482075e-05,2.301844512654174801e-05,1.551629507772429091e-05,1.329308891316501785e-05,2.201094791749431286e-05
2.771484375000000250e-02,3.011012851017367211e+02,1.833613498282033334e-05,2.567670349753773678e-05,1.900080574871043654e-05,7.867786363837875395e-05,1.229483943466910735e-04,2.026473198441996413e-05,3.256536719395418839e-05,2.263746774046305763e-05,2.068221634687366340e-05,1.569130162110432298e-05,3.193965342952787993e-05,1.565839292113546929e-05,2.071169017149533838e-05,2.056834918726490859e-05,1.746047277384632246e-05,1.763371088447392545e-05,2.242789310553728644e-05,2.250862606350523582e-05,2.303326430150215011e-05,1.552706641493846199e-05,1.330225496789022602e-05,2.202442335558980991e-05
2.771875000000000380e-02,3.012152946084804626e+02,1.834141691279623024e-05,2.568555261175856070e-05,1.901464490238643132e-05,7.873144600608026906e-05,1.230346042743789357e-04,2.027892135037075107e-05,3.258788444450034919e-05,2.265517264158504451e-05,2.069665947232023767e-05,1.570281928416848491e-05,3.196174448368810481e-05,1.567037240017776317e-05,2.072623159407482426e-05,2.058279150521042384e-05,1.747334088853854793e-05,1.764670529122710710e-05,2.244379822718475798e-05,2.252460516734768086e-05,2.304960978166568504e-05,1.553894702516616183e-05,1.331236432205023051e-05,2.203931322528660298e-05
2.772265625000000511e-02,3.013413120175093241e+02,1.834725485230589048e-05,2.569516484468770861e-05,1.902991019508808247e-05,7.879049826539818904e-05,1.231297820983849492e-04,2.029457300794508767e-05,3.261272088841885003e-05,2.267470575102939473e-05,2.071258894884874633e-05,1.571552276897888054e-05,3.198611045880720956e-05,1.568358735400595267e-05,2.074226908178527110e-05,2.059871961444059523e-05,1.748753507025254734e-05,1.766103888861872751e-05,2.246134298796768916e-05,2.254223189164850758e-05,2.306764099164735187e-05,1.555205285802895796e-05,1.332351554521359498e-05,2.205576605009161773e-05
2.772656250000000294e-02,3.014805917326517601e+02,1.835370666318589266e-05,2.570561503034330636e-05,1.904675053264324024e-05,7.885558979331316323e-05,1.232348664706435862e-04,2.031183962463543207e-05,3.264011856758163504e-05,2.269625826824110421e-05,2.073015987474789037e-05,1.572953587334777556e-05,3.201298876543277514e-05,1.569816689967735805e-05,2.075995873629134090e-05,2.061628854245853580e-05,1.750319380191183376e-05,1.767685153453544495e-05,2.248069858166666364e-05,2.256167827419006157e-05,2.308753395795820588e-05,1.556651195908450067e-05,1.333581748640549371e-05,2.207394583659412875e-05
2.773046875000000425e-02,3.016345170928263997e+02,1.836083609962789728e-05,2.571698556084417393e-05,1.906533031042255283e-05,7.892734910042083782e-05,1.233508937043680681e-04,2.033088974322523642e-05,3.267034468251925881e-05,2.272004133583966785e-05,2.074954347126713891e-05,1.574499527522486261e-05,3.204264149115465922e-05,1.571425360738944161e-05,2.077947288687128515e-05,2.063566943268894073e-05,1.752046997730795073e-05,1.769429764109721096e-05,2.250205400422774143e-05,2.258313424314051308e-05,2.310948301246076240e-05,1.558246571564455028e-05,1.334939033220433030e-05,2.209403366197502784e-05
2.773437500000000555e-02,3.018046131844570255e+02,1.836871338123222100e-05,2.572936713413962500e-05,1.908583099908550690e-05,7.900646987192639693e-05,1.234790077632270608e-04,2.035190940551997324e-05,3.270369416397752183e-05,2.274628809278615057e-05,2.077092873105955211e-05,1.576205185190171165e-05,3.207535792294421306e-05,1.573200488234045052e-05,2.080100174973518974e-05,2.065705119238138754e-05,1.753953237751333625e-05,1.771354766578745043e-05,2.252561787474508342e-05,2.260680944711829427e-05,2.313370266486572234e-05,1.560007022724482602e-05,1.336436677057237474e-05,2.211622941866405508e-05
2.773828125000000339e-02,3.019925608333538207e+02,1.837741581600407613e-05,2.574285957037182219e-05,1.910845288693772696e-05,7.909371760257844365e-05,1.236204712348553216e-04,2.037510393608040190e-05,3.274049249754955283e-05,2.277525593283162721e-05,2.079452422895288150e-05,1.578087212962320024e-05,3.211145731773160778e-05,1.575159448405115739e-05,2.082475525078176075e-05,2.068064230283089207e-05,1.756056729333047318e-05,1.773478975007896581e-05,2.255162043593540719e-05,2.263293526565772202e-05,2.316042965980793763e-05,1.561949781245126889e-05,1.338089327030254875e-05,2.214075373050081535e-05
2.774218750000000469e-02,3.022002118642660093e+02,1.838702847637107397e-05,2.575757270191567360e-05,1.913341699313157108e-05,7.918993687892746873e-05,1.237766773776725372e-04,2.040069990041650075e-05,3.278109882419198365e-05,2.280722898745738016e-05,2.082056010969376086e-05,1.580163987548424318e-05,3.215129194359103086e-05,1.577321419585453422e-05,2.085096502655292607e-05,2.070667280657185664e-05,1.758378030709692929e-05,1.775823151900939969e-05,2.258031575033933770e-05,2.266176701639297100e-05,2.318992523519622603e-05,1.564093866460819517e-05,1.339913148673441170e-05,2.216785005580511727e-05
2.774609375000000600e-02,3.024296057182544928e+02,1.839764493118929098e-05,2.577362734222097258e-05,1.916096716696652274e-05,7.929605936597472265e-05,1.239491633362746969e-04,2.042894725312014863e-05,3.282590934101613358e-05,2.284252085401952399e-05,2.084929026833809264e-05,1.582455784434430877e-05,3.219525041545996696e-05,1.579707565822394653e-05,2.087988661917717265e-05,2.073539648723031947e-05,1.760939824813124343e-05,1.778410205613469301e-05,2.261198410962914255e-05,2.269358637643398538e-05,2.322247759971401464e-05,1.566460267008760657e-05,1.341925980519233173e-05,2.219778699382839656e-05
2.775000000000000383e-02,3.026829875187770540e+02,1.840936803649355336e-05,2.579115633857999849e-05,1.919137238957392948e-05,7.941311255897500561e-05,1.241396246269577401e-04,2.046012169243849573e-05,3.287536102834416222e-05,2.288147759137588096e-05,2.088099473999110238e-05,1.584984969436412116e-05,3.224376135088794984e-05,1.582341238059403225e-05,2.091180188213503409e-05,2.076709325875055471e-05,1.763767133708584787e-05,1.781265406927945552e-05,2.264693467555592600e-05,2.272870403656564563e-05,2.325840464853061519e-05,1.569072140357846950e-05,1.344147503441433362e-05,2.223086081212008363e-05
2.775390625000000167e-02,3.029628276765246824e+02,1.842231078743096449e-05,2.581030571381409851e-05,1.922492929529704642e-05,7.954222936476442341e-05,1.243499310011694932e-04,2.049452723879571032e-05,3.292993573058230914e-05,2.292448100685784827e-05,2.091598231661213542e-05,1.587776208562910349e-05,3.229729737284114027e-05,1.585248194732534038e-05,2.094702161470436824e-05,2.080207178173519694e-05,1.766887553544611554e-05,1.784416626348871206e-05,2.268550837220895052e-05,2.276746260804476401e-05,2.329805693745653269e-05,1.571955031594110495e-05,1.346599426306086901e-05,2.226739821338133234e-05
2.775781250000000297e-02,3.032718431201668636e+02,1.843659723334370334e-05,2.583123590162555227e-05,1.926196493106640265e-05,7.968465858041268938e-05,1.245821438006497266e-04,2.053249905574472661e-05,3.299016461996219404e-05,2.297195226005832041e-05,2.095459340957007456e-05,1.590856697716359382e-05,3.235637948805876804e-05,1.588456843445027253e-05,2.098588844392270921e-05,2.084067232560373256e-05,1.770331511736550326e-05,1.787894593854247592e-05,2.272808105034718250e-05,2.281023980287319686e-05,2.334182093689826955e-05,1.575137113113216601e-05,1.349305689320570856e-05,2.230775936137061627e-05
2.776171875000000427e-02,3.036130202347198974e+02,1.845236345733400164e-05,2.585412307990448370e-05,1.930283977300289880e-05,7.984177634014594748e-05,1.248385349235833471e-04,2.057440653272356125e-05,3.305663307357427946e-05,2.302435581047902313e-05,2.099720317752991089e-05,1.594256413843124880e-05,3.242158187080901581e-05,1.591998505479334062e-05,2.102877997381426742e-05,2.088326989618723037e-05,1.774132548192455285e-05,1.791733182930497475e-05,2.277506694558531386e-05,2.285745190944294661e-05,2.339012258801609456e-05,1.578649446965519408e-05,1.352292686549096411e-05,2.235234118632324510e-05
2.776562500000000211e-02,3.039896395806252372e+02,1.846975862078781348e-05,2.587916060563791369e-05,1.934795102031025533e-05,8.001509860415518096e-05,1.251216075259205317e-04,2.062065664977797135e-05,3.312998599530875000e-05,2.308220373761528320e-05,2.104422494003086618e-05,1.598008389212473589e-05,3.249353708305565747e-05,1.595907704995949550e-05,2.107611222241673955e-05,2.093027764915058963e-05,1.778327622471045883e-05,1.795969720799551857e-05,2.282692245310108826e-05,2.290955758634753348e-05,2.344343118439973128e-05,1.582526271688429031e-05,1.355589509135862715e-05,2.240158099111718969e-05
2.776953125000000341e-02,3.044053024540908723e+02,1.848894607223694600e-05,2.590656055410692533e-05,1.939773618720276602e-05,8.020629476495597142e-05,1.254341185859222832e-04,2.067169764503916981e-05,3.321093361524364270e-05,2.314606046346118448e-05,2.109611389772479109e-05,1.602149010564269286e-05,3.257294176295851684e-05,1.600222484848065838e-05,2.112834336776888493e-05,2.098215061026430459e-05,1.782957448829616267e-05,1.800645326815922587e-05,2.288415024224265792e-05,2.296706199787062534e-05,2.350226360331585823e-05,1.586805315540237640e-05,1.359228210840914759e-05,2.245596038000175217e-05
2.777343750000000472e-02,3.048639593319911114e+02,1.851010451854410570e-05,2.593655536379458801e-05,1.945267701409784158e-05,8.041720244813883227e-05,1.257791034624964265e-04,2.072802300614992507e-05,3.330025779958965544e-05,2.321654790866406972e-05,2.115337118063459777e-05,1.606718344907621230e-05,3.266056281418767233e-05,1.604984751007253633e-05,2.118597782441745947e-05,2.103938972393517074e-05,1.788066861169666292e-05,1.805805281061892409e-05,2.294730373488571850e-05,2.303052131513471160e-05,2.356718891105578090e-05,1.591528138114995704e-05,1.363244097545508645e-05,2.251600953203467957e-05
2.777734375000000255e-02,3.053699402217219472e+02,1.853342925466444388e-05,2.596939958672254102e-05,1.951330371951090704e-05,8.064984358439158377e-05,1.261599025786288165e-04,2.079017580694762248e-05,3.339881890439260089e-05,2.329435111454175594e-05,2.121654824587046998e-05,1.611760493773493669e-05,3.275724412862396465e-05,1.610240647641172955e-05,2.124957067209776892e-05,2.110254625150735763e-05,1.793705209913455092e-05,1.811499425194819049e-05,2.301699197152491883e-05,2.310054760703529814e-05,2.363883336706407059e-05,1.596740502364059060e-05,1.367676042417949018e-05,2.258231184137201163e-05
2.778125000000000386e-02,3.059279869068205358e+02,1.855913344610655790e-05,2.600537174177217043e-05,1.958019961394718647e-05,8.090644182824436117e-05,1.265801903596313217e-04,2.085875341045281901e-05,3.350756320567511347e-05,2.338022436382316754e-05,2.128625164594236444e-05,1.617323977715507668e-05,3.286391387450893876e-05,1.616040964903721360e-05,2.131973245794710532e-05,2.117222654054896422e-05,1.799926792838036385e-05,1.817782597593799808e-05,2.309388488880699826e-05,2.317781414480713504e-05,2.371788585123486866e-05,1.602492779069060957e-05,1.372566828441910711e-05,2.265550894612887545e-05
2.778515625000000516e-02,3.065432870417844811e+02,1.858744945565714388e-05,2.604477626576739814e-05,1.965400609648507743e-05,8.118944139572262339e-05,1.270440065513740388e-04,2.093441255846882582e-05,3.362753093740969396e-05,2.347499783313915713e-05,2.136314818800867315e-05,1.623462152807463686e-05,3.298159238084439124e-05,1.622441581482490000e-05,2.139713439282392495e-05,2.124909718556138616e-05,1.806791321845183250e-05,1.824715104804578876e-05,2.317871903139083858e-05,2.326306114324670963e-05,2.380510373792506633e-05,1.608840385796087661e-05,1.377963519990136636e-05,2.273630616655895030e-05
2.778906250000000300e-02,3.072215100032080954e+02,1.861863020287303770e-05,2.608794555367054780e-05,1.973542805358449422e-05,8.150152738755152184e-05,1.275557900354866371e-04,2.101787486677009870e-05,3.375986496646382368e-05,2.357958480986348804e-05,2.144797050299832852e-05,1.630233660793754867e-05,3.311140064663564095e-05,1.629503943888240924e-05,2.148251396090872952e-05,2.133389059915989725e-05,1.814364427546214881e-05,1.832363231181136375e-05,2.327230371953989497e-05,2.335710196013052425e-05,2.390131923870828035e-05,1.615844262301440240e-05,1.383917865069088734e-05,2.282547837167164697e-05
2.779101562500000538e-02,3.075865642017000141e+02,1.863539981051868345e-05,2.611107946852365126e-05,1.977928559235055467e-05,8.166958554725000350e-05,1.278315008584986537e-04,2.106282990835873944e-05,3.383114084291583668e-05,2.363593485354727926e-05,2.149365607121496270e-05,1.633881102592114645e-05,3.318131591681859719e-05,1.633308617486749174e-05,2.152849959845444866e-05,2.137956049278621649e-05,1.818443766923673308e-05,1.836482991543739353e-05,2.332271139284131393e-05,2.340775558906382848e-05,2.395314441194944908e-05,1.619617430513470990e-05,1.387125497420222150e-05,2.287352488262566077e-05
2.779296875000000430e-02,3.079701929562465921e+02,1.865301251225628552e-05,2.613532110739300455e-05,1.982540043671749731e-05,8.184626159719640801e-05,1.281214294313181711e-04,2.111009758457325097e-05,3.390608135021899781e-05,2.369519618698779381e-05,2.154169043795547167e-05,1.637716281132012633e-05,3.325482571742430303e-05,1.637309537428557074e-05,2.157684942927034187e-05,2.142757832041852466e-05,1.822733158690571282e-05,1.840814892841386244e-05,2.337571251679728814e-05,2.346101551091099078e-05,2.400763628167775608e-05,1.623585222109491519e-05,1.390498490044834357e-05,2.292405377428845777e-05
2.779492187500000322e-02,3.083733025107238177e+02,1.867150834776183898e-05,2.616072346688869880e-05,1.987388677260604729e-05,8.203199009662418158e-05,1.284262945544756523e-04,2.115979474278380197e-05,3.398487149711515405e-05,2.375751711480499640e-05,2.159219221571451544e-05,1.641748697576222104e-05,3.333211151750464096e-05,1.641516671742702515e-05,2.162768285688223321e-05,2.147806266468318576e-05,1.827243237705900578e-05,1.845369675941648083e-05,2.343143814629072957e-05,2.351701343606886922e-05,2.406492961091093250e-05,1.627757523053129543e-05,1.394045235366843948e-05,2.297719047617493324e-05
2.779687500000000561e-02,3.087968394196608983e+02,1.869092902362700173e-05,2.618734186751671585e-05,1.992486431261417993e-05,8.222722652300145773e-05,1.287468497352527597e-04,2.121204387114025420e-05,3.406770521009025221e-05,2.382305322400229161e-05,2.164528573812536747e-05,1.645988313425879627e-05,3.341336353336118997e-05,1.645940475001430637e-05,2.168112504575936243e-05,2.153113782961530622e-05,1.831985154470665769e-05,1.850158602510177487e-05,2.349002566486341320e-05,2.357588743574197474e-05,2.412516567073325275e-05,1.632144701880064964e-05,1.397774534790581140e-05,2.303306645772055351e-05
2.780078125000000344e-02,3.097080818843762131e+02,1.873266947550582070e-05,2.624439517563400480e-05,2.003466815187085828e-05,8.264764811542092010e-05,1.294373892539205876e-04,2.132458152196402019e-05,3.424611022792106675e-05,2.396426087803716951e-05,2.175963720178966738e-05,1.655120370519409529e-05,3.358836150002668814e-05,1.655470938856283290e-05,2.179622753898128126e-05,2.164544976124097990e-05,1.842199462872445666e-05,1.860474196271222713e-05,2.361621654837884018e-05,2.370269600394595547e-05,2.425490834167169050e-05,1.641596273746119490e-05,1.405808437775670927e-05,2.315344730356325517e-05
2.780468750000000475e-02,3.107109829828311831e+02,1.877854017760199163e-05,2.630689295389690945e-05,2.015572437997416880e-05,8.311099326300650685e-05,1.301987869033910427e-04,2.144864343548565316e-05,3.444277289206083760e-05,2.412000940268086658e-05,2.188569162200446709e-05,1.665188396597251658e-05,3.378126786563294138e-05,1.665980781745019803e-05,2.192311010869375898e-05,2.177146076594514872e-05,1.853461107037483166e-05,1.871847545124402131e-05,2.375533162833902597e-05,2.384249293614160506e-05,2.439794037999554307e-05,1.652019134189723962e-05,1.414667397483942007e-05,2.328619675313395434e-05
2.780859375000000605e-02,3.118142462106932271e+02,1.882891871903738304e-05,2.637534223376372208e-05,2.028915719115543891e-05,8.362153339220015024e-05,1.310381140948649456e-04,2.158537908180665306e-05,3.465951240968732780e-05,2.429176530166539806e-05,2.202461555618678019e-05,1.676285962080638098e-05,3.399386704021732387e-05,1.677568390685514670e-05,2.206294719776010971e-05,2.191033721701761395e-05,1.865874844571829415e-05,1.884384451633745541e-05,2.390866027329132225e-05,2.399657408013640696e-05,2.455558765575833568e-05,1.663510862000946360e-05,1.424434209231493272e-05,2.343254764382992779e-05
